,duration,isHD,treatment,licensedContent,popular,hasDescription,numTags,isMusicCategory,publishDayOfWeek,publishMonth,publishYear
Finally Falling (feat. Victoria Justice) Victorious Cast Victoria Justice,171.0,1.0,0.0,1.0,14.666941010275501,1.0,5,1.0,0.0,1.0,2015.0
Codeine Jason Isbell and the 400 Unit,365.0,1.0,0.0,1.0,13.882735467527153,1.0,12,1.0,1.0,10.0,2011.0
Start of Something Good Daughtry,234.0,1.0,0.0,1.0,17.15038061954156,1.0,37,1.0,4.0,9.0,2012.0
19-2000 - Soulchild Remix Gorillaz,208.0,1.0,0.0,1.0,15.5508301786519,1.0,6,1.0,2.0,2.0,2015.0
I Feel Pretty / Unpretty (Glee Cast Version) Glee Cast,163.0,1.0,0.0,0.0,16.488235988198113,1.0,5,1.0,6.0,10.0,2013.0
The Game (Triple H) WWE Motörhead,235.0,0.0,0.0,0.0,12.944757086251732,1.0,7,1.0,3.0,2.0,2009.0
Police Station Red Hot Chili Peppers,338.0,1.0,0.0,0.0,14.780484781651902,1.0,4,1.0,4.0,8.0,2011.0
Fried Day Bone Thugs-N-Harmony,276.0,0.0,0.0,0.0,13.000236420568896,1.0,3,1.0,5.0,3.0,2012.0
No Beef - Original Mix Afrojack Steve Aoki Miss Palmer,365.0,1.0,0.0,0.0,13.41307136714725,1.0,12,1.0,0.0,10.0,2012.0
The Girl From Ipanema Amy Winehouse,167.0,1.0,0.0,1.0,14.29880114828651,1.0,7,1.0,1.0,7.0,2018.0
Quicksand The Story So Far,159.0,1.0,0.0,1.0,15.439696974555243,1.0,15,1.0,3.0,7.0,2011.0
Way Too Gone Jeezy Future,301.0,1.0,0.0,1.0,16.858127991843357,1.0,11,1.0,1.0,5.0,2012.0
Si No Le Contesto Plan B Tony Dize Zion & Lennox,272.0,0.0,1.0,1.0,19.423510981835882,1.0,30,1.0,3.0,12.0,2010.0
Stomp (Remix) Kirk Franklin,306.0,1.0,0.0,1.0,14.392275034445753,1.0,4,1.0,2.0,12.0,2019.0
Hundred More Years Francesca Battistelli,225.0,0.0,0.0,0.0,11.495026225082396,1.0,0,1.0,4.0,10.0,2017.0
El Noa Noa Juan Gabriel,261.0,0.0,0.0,0.0,15.340319344503094,1.0,1,1.0,0.0,3.0,2013.0
Beth/Rest Bon Iver,314.0,1.0,0.0,0.0,14.117255286137857,1.0,10,1.0,1.0,10.0,2012.0
F**K You Sleeping With Sirens,214.0,0.0,0.0,0.0,14.282186155450638,1.0,4,1.0,4.0,11.0,2012.0
Apparently Random Rab,245.0,1.0,0.0,0.0,11.95110942564112,1.0,4,1.0,3.0,12.0,2011.0
Cameras Wiz Khalifa,270.0,1.0,0.0,0.0,16.356829125440697,1.0,14,1.0,4.0,4.0,2011.0
Radicals Tyler The Creator,439.0,1.0,0.0,1.0,11.520347850785866,1.0,2,1.0,2.0,1.0,2020.0
Darkest (Dim) TOKiMONSTA Gavin Turek,206.0,1.0,0.0,0.0,12.568884221765957,1.0,15,1.0,2.0,2.0,2012.0
Welcome To The Jungle JAY-Z Kanye West,157.0,0.0,0.0,0.0,12.40484153370273,1.0,0,0.0,3.0,11.0,2020.0
What The Water Gave Me Florence + The Machine,333.0,1.0,0.0,1.0,17.422050441550244,1.0,14,1.0,1.0,8.0,2011.0
Gypsy Tigers Jaw,268.0,0.0,0.0,1.0,12.233001779630989,1.0,11,1.0,1.0,1.0,2012.0
Cat Daddy Rej3ctz,201.0,1.0,0.0,1.0,17.141047172767188,1.0,9,1.0,3.0,3.0,2011.0
Bullet In My Hand Redlight King,193.0,1.0,0.0,1.0,16.0125009967811,1.0,10,1.0,0.0,10.0,2011.0
Her Tyler The Creator,212.0,1.0,0.0,1.0,11.434293428498702,1.0,2,1.0,2.0,1.0,2020.0
Great I Am - Live New Life Worship Integrity's Hosanna! Music,330.0,1.0,1.0,1.0,14.717797695600463,1.0,18,1.0,3.0,3.0,2011.0
Million Dollar Bill Middle Brother,247.0,0.0,0.0,0.0,12.778940239141344,1.0,2,1.0,1.0,6.0,2011.0
Mr. Nice Watch J. Cole JAY-Z,239.0,0.0,0.0,0.0,15.423096957405566,1.0,20,1.0,2.0,9.0,2011.0
Guitar Picker Whiskey Myers,209.0,1.0,0.0,1.0,14.17119280934675,1.0,4,1.0,5.0,11.0,2014.0
Judas Lady Gaga,335.0,1.0,0.0,1.0,19.84714472124002,1.0,10,1.0,1.0,5.0,2011.0
The One Brian Tuey James McCawley Kevin Sherwood Treyarch Sound,222.0,0.0,0.0,0.0,11.91625496094797,1.0,71,0.0,0.0,6.0,2011.0
If Its You Spawnbreezie,227.0,1.0,0.0,1.0,14.666893207088043,1.0,3,1.0,3.0,3.0,2020.0
Para Empezar Leonel García,259.0,1.0,1.0,1.0,18.117796298789244,1.0,33,1.0,1.0,7.0,2011.0
Comeback Kid (That's My Dog) Brett Dennen,208.0,1.0,0.0,0.0,12.893475861062933,1.0,24,1.0,4.0,7.0,2011.0
Rags to Riches - Remastered Tony Bennett,172.0,1.0,0.0,0.0,8.081165777725433,1.0,11,1.0,4.0,6.0,2019.0
Se Va Muriendo Mi Alma Conjunto Atardecer,208.0,1.0,0.0,1.0,14.987634426693976,1.0,3,1.0,6.0,10.0,2013.0
Siempre Estas Tú La Arrolladora Banda El Limón De Rene Camacho,238.0,1.0,0.0,1.0,16.523303392617247,1.0,3,1.0,0.0,7.0,2018.0
"Vagabundo, Borracho y Loco Kiko Rodriguez",268.0,0.0,0.0,0.0,16.240274610368395,1.0,0,0.0,0.0,10.0,2016.0
Shape of Love Passenger Boy & Bear,189.0,1.0,0.0,0.0,13.270472989528095,1.0,18,0.0,2.0,10.0,2011.0
Eres Mi Droga Intocable,207.0,1.0,0.0,1.0,14.872634310578222,1.0,9,1.0,4.0,1.0,2021.0
El Prostipirugolfo Los Titanes De Durango,209.0,1.0,0.0,1.0,17.66138461554691,1.0,12,1.0,4.0,12.0,2010.0
El Trokero Lokochon Gerardo Ortiz,166.0,0.0,0.0,0.0,15.74518083698844,1.0,1,0.0,1.0,12.0,2010.0
Immaculate Misconception Motionless In White,290.0,1.0,0.0,0.0,17.055478687940518,1.0,9,1.0,4.0,11.0,2011.0
Helicopter Deerhunter,302.0,1.0,0.0,0.0,14.907389897783787,1.0,29,1.0,4.0,9.0,2010.0
Asylum Disturbed,303.0,1.0,0.0,1.0,16.784871340399697,1.0,12,1.0,2.0,8.0,2010.0
Last Call for the Blues Cody Jinks,339.0,1.0,0.0,1.0,14.876300515287353,1.0,3,1.0,4.0,4.0,2021.0
Sueña Intocable,256.0,1.0,0.0,1.0,16.68799410489936,1.0,8,1.0,0.0,1.0,2021.0
Let Me Hear You Scream Ozzy Osbourne,214.0,1.0,0.0,1.0,15.811752811040218,1.0,29,1.0,3.0,1.0,2012.0
For My Dawgs Waka Flocka Flame,231.0,0.0,0.0,1.0,16.31083005539044,1.0,6,1.0,4.0,9.0,2010.0
Growing Apart (To Get Closer) Kendrick Lamar Jhené Aiko,222.0,0.0,0.0,0.0,13.712483983212861,1.0,8,1.0,6.0,11.0,2010.0
Animus Vox The Glitch Mob,403.0,1.0,0.0,0.0,12.757149220802388,1.0,28,1.0,0.0,11.0,2020.0
At Or With Me Jack Johnson,244.0,1.0,0.0,1.0,15.72221734228725,1.0,4,1.0,1.0,9.0,2010.0
"Turn Around (5,4,3,2,1) Flo Rida",202.0,1.0,0.0,0.0,17.402135750347828,1.0,17,1.0,4.0,10.0,2010.0
Water And A Flame (feat. Adele) Daniel Merriweather Adele,218.0,1.0,0.0,0.0,13.047303567781631,1.0,3,1.0,5.0,1.0,2013.0
You The Pretty Reckless,223.0,1.0,0.0,1.0,17.031362495490015,1.0,12,1.0,3.0,2.0,2012.0
Cúbreme Lilly Goodman,297.0,0.0,0.0,0.0,14.697540639211677,1.0,2,1.0,4.0,9.0,2010.0
Mi Verdadero Amor Grupo Bryndis Los Acosta,226.0,0.0,0.0,0.0,12.581947584238183,1.0,8,1.0,4.0,8.0,2010.0
Super Bass Nicki Minaj,219.0,1.0,0.0,1.0,20.66638830071548,1.0,9,1.0,3.0,5.0,2011.0
Party Poison My Chemical Romance,216.0,1.0,0.0,1.0,14.181401503796708,1.0,3,1.0,3.0,11.0,2014.0
Glitter Freeze (feat. Mark E Smith) Gorillaz Mark E. Smith,244.0,1.0,0.0,1.0,14.710621779073106,1.0,9,1.0,3.0,2.0,2015.0
Last Kiss Taylor Swift,368.0,1.0,0.0,1.0,13.738160721256943,1.0,7,1.0,2.0,8.0,2018.0
"Red Wine, Mistakes, Mythology Jack Johnson",246.0,0.0,0.0,0.0,11.452973741706773,1.0,49,1.0,6.0,6.0,2010.0
Turn On The Radio Reba McEntire,243.0,0.0,0.0,1.0,16.234803620048787,1.0,12,1.0,4.0,9.0,2010.0
The Mood Kid Cudi,181.0,0.0,0.0,0.0,14.533877041657066,1.0,9,1.0,4.0,11.0,2010.0
Shine A Light - Flight Facilities Remix The C90s,350.0,0.0,0.0,1.0,15.595921879848728,1.0,29,1.0,5.0,10.0,2010.0
When I Get Where I'm Going (feat. Dolly Parton) (feat. Dolly Parton) Brad Paisley Dolly Parton,222.0,0.0,0.0,1.0,17.632440028118975,1.0,32,1.0,5.0,10.0,2009.0
"It's On - From ""Camp Rock 2: The Final Jam"" Demi Lovato Jordan Francis Meaghan Martin Alyson Stoner Matthew ""Mdot"" Finley Roshon Fegan",243.0,1.0,0.0,1.0,14.695490355170651,1.0,17,1.0,3.0,7.0,2018.0
All Your Life The Band Perry,242.0,1.0,0.0,1.0,16.410199806572233,1.0,9,1.0,4.0,8.0,2011.0
I Can't Stop Flux Pavilion,148.0,1.0,0.0,1.0,18.58392762193134,1.0,8,1.0,4.0,8.0,2010.0
Boyfriend Best Coast,151.0,0.0,0.0,0.0,13.59885094044532,1.0,6,1.0,3.0,7.0,2010.0
Descontrol Daddy Yankee,217.0,1.0,0.0,1.0,18.549706098368276,1.0,35,1.0,0.0,5.0,2010.0
You Are Charlie Wilson,292.0,1.0,0.0,1.0,17.309354241122094,1.0,29,1.0,3.0,12.0,2010.0
El Doctorado - Remix Tony Dize Don Omar Ken-Y,269.0,0.0,0.0,0.0,15.041336826358776,1.0,10,1.0,3.0,2.0,2010.0
Words F.R. David,204.0,0.0,0.0,1.0,18.255104876188053,1.0,31,1.0,1.0,5.0,2012.0
"The Island, Pt. I (Dawn) Pendulum",229.0,0.0,0.0,1.0,16.213667160249482,1.0,24,1.0,3.0,9.0,2010.0
Rich Kids - [Middle Cla$$ MIX] New Medicine,182.0,1.0,0.0,1.0,13.650861125261311,1.0,3,1.0,3.0,7.0,2015.0
Stay Miley Cyrus,262.0,1.0,0.0,1.0,14.043601052950516,1.0,5,1.0,3.0,7.0,2018.0
Riverside Agnes Obel,230.0,0.0,0.0,1.0,17.459378315500857,1.0,23,1.0,1.0,7.0,2010.0
She Wouldn't Be Gone Blake Shelton,218.0,0.0,0.0,1.0,16.922126924098954,1.0,18,1.0,3.0,11.0,2009.0
Last Friday Night (T.G.I.F.) Katy Perry,485.0,1.0,1.0,1.0,21.08105535012202,1.0,24,1.0,6.0,6.0,2011.0
"TRON Legacy (End Titles) - From ""TRON: Legacy""/Score Daft Punk",198.0,1.0,0.0,1.0,12.209402096751036,1.0,7,1.0,3.0,12.0,2020.0
We Used to Wait Arcade Fire,302.0,1.0,0.0,1.0,12.34235898978814,1.0,25,1.0,1.0,12.0,2020.0
Santa Monica Dream Angus & Julia Stone,331.0,0.0,0.0,0.0,14.060066420729862,1.0,1,1.0,3.0,8.0,2012.0
The Cowboy In Me Tim McGraw,219.0,1.0,0.0,1.0,13.906465814294386,1.0,12,1.0,4.0,12.0,2021.0
Transmission - 2010 Remaster Joy Division,216.0,1.0,0.0,1.0,13.835973751352352,1.0,3,1.0,5.0,7.0,2015.0
(This Ain't) No Thinkin' Thing Trace Adkins,225.0,1.0,0.0,1.0,15.209860882498404,1.0,12,1.0,2.0,2.0,2009.0
Nevergreen Emancipator,215.0,1.0,0.0,1.0,14.09844939905886,1.0,17,0.0,1.0,3.0,2015.0
When I Say I Do Matthew West,242.0,0.0,0.0,0.0,15.618633880004598,1.0,5,1.0,0.0,6.0,2010.0
The Last Time All That Remains,238.0,1.0,0.0,1.0,16.305685887186446,1.0,33,1.0,4.0,4.0,2011.0
Start It Up Lloyd Banks Kanye West Swizz Beatz Fabolous Ryan Leslie,291.0,1.0,0.0,0.0,16.492121759027,1.0,35,1.0,6.0,10.0,2010.0
La Vuelta Al Mundo Calle 13,270.0,1.0,0.0,0.0,19.36727170799532,1.0,6,1.0,0.0,5.0,2012.0
"Gonna Fly Now - Theme From ""Rocky"" / Remastered 2006 Bill Conti",169.0,1.0,0.0,1.0,13.85539066905156,1.0,7,1.0,0.0,4.0,2017.0
Ignorance Is Bliss Kendrick Lamar,216.0,0.0,0.0,0.0,14.272587243136018,1.0,9,1.0,1.0,3.0,2011.0
Spanish Sahara Foals,410.0,1.0,0.0,0.0,14.702608496607414,1.0,18,1.0,4.0,11.0,2010.0
Cuando Vuelvas Tú Grupo Bryndis Los Acosta,241.0,0.0,0.0,0.0,13.407187369432574,1.0,7,1.0,4.0,8.0,2010.0
Atmosphere - 2010 Remaster Joy Division,250.0,1.0,0.0,1.0,12.883192065012922,1.0,3,1.0,5.0,7.0,2015.0
Wild’n Cuz I’m Young Kid Cudi,254.0,1.0,0.0,1.0,13.31669255332256,1.0,6,1.0,3.0,7.0,2018.0
Live a Little Kenny Chesney,222.0,1.0,0.0,1.0,13.317035023590268,1.0,4,1.0,4.0,4.0,2011.0
Never Let You Go Justin Bieber,267.0,1.0,0.0,1.0,19.54060120575211,1.0,12,1.0,2.0,3.0,2010.0
Rock 'n' Roll (Will Take You to the Mountain) Skrillex,274.0,1.0,0.0,1.0,18.907726066395476,1.0,25,1.0,0.0,6.0,2011.0
Another Way to Die Disturbed,255.0,1.0,0.0,1.0,16.977801893678006,1.0,18,1.0,0.0,8.0,2010.0
Say It Right Nelly Furtado,235.0,1.0,0.0,1.0,20.45772251452474,1.0,12,1.0,1.0,6.0,2009.0
White Dress Ben Rector,234.0,0.0,0.0,0.0,14.96098862066777,1.0,2,1.0,3.0,6.0,2010.0
Hollywood - Single Version MARINA,206.0,1.0,0.0,0.0,4.77912349311153,1.0,0,1.0,4.0,5.0,2022.0
"When Will My Life Begin (Reprise 1) - From ""Tangled""/Soundtrack Version Mandy Moore",64.0,1.0,0.0,1.0,13.060581586325718,1.0,7,1.0,4.0,10.0,2018.0
Bloodbuzz Ohio The National,276.0,1.0,0.0,1.0,16.171340355106743,1.0,6,1.0,2.0,5.0,2010.0
Sad Sad City Ghostland Observatory,186.0,0.0,0.0,0.0,13.351083351531312,1.0,34,0.0,3.0,1.0,2013.0
My Heart Skips A Beat Buck Owens,145.0,0.0,0.0,0.0,12.859626243429643,1.0,1,0.0,4.0,4.0,2013.0
Pickup Truck Kings of Leon,285.0,1.0,0.0,1.0,14.41053595987759,1.0,4,1.0,5.0,8.0,2015.0
King of Spain The Tallest Man On Earth,207.0,0.0,0.0,0.0,14.359796876242706,1.0,5,1.0,4.0,4.0,2010.0
Falling In Lifehouse,227.0,1.0,0.0,1.0,10.62985188395627,1.0,5,1.0,1.0,7.0,2018.0
From Where You Are Lifehouse,191.0,0.0,0.0,0.0,14.930089039247616,1.0,1,1.0,1.0,3.0,2010.0
What Do You Want Jerrod Niemann,231.0,1.0,0.0,1.0,16.686563854670265,1.0,4,1.0,1.0,9.0,2010.0
End of Line Daft Punk,157.0,1.0,0.0,1.0,14.267735834686478,1.0,7,1.0,3.0,5.0,2019.0
Dog Days Are Over Florence + The Machine,224.0,0.0,0.0,1.0,18.940431121361808,1.0,18,1.0,4.0,3.0,2010.0
I've Got A Tiger By The Tail Buck Owens,130.0,1.0,0.0,0.0,14.195034758018709,1.0,1,1.0,4.0,12.0,2012.0
Gonorrhea Lil Wayne Drake,263.0,1.0,0.0,1.0,15.126308175341133,1.0,7,1.0,2.0,12.0,2018.0
"Tchaikovsky: The Nutcracker, Op. 71, Act 2: No. 13 Waltz of the Flowers Pyotr Ilyich Tchaikovsky Sir Simon Rattle Berliner Philharmoniker",416.0,1.0,0.0,1.0,12.202516329327397,1.0,4,1.0,1.0,4.0,2019.0
What Will Be Will Be The Green,194.0,1.0,0.0,1.0,10.350094603975467,1.0,19,1.0,4.0,9.0,2021.0
I Just Wanna Run The Downtown Fiction,225.0,1.0,0.0,0.0,16.359432456791424,1.0,39,1.0,2.0,8.0,2010.0
"Patience Nas & Damian ""Jr. Gong"" Marley",265.0,1.0,0.0,1.0,18.86437319377861,1.0,11,1.0,3.0,3.0,2011.0
But I Am A Good Girl - Burlesque Original Motion Picture Soundtrack Christina Aguilera,150.0,1.0,0.0,1.0,13.816034420724215,1.0,5,1.0,3.0,1.0,2017.0
Never Grow Up Taylor Swift,291.0,1.0,0.0,1.0,13.593613729168478,1.0,7,1.0,2.0,8.0,2018.0
Niña De Mi Corazón La Arrolladora Banda El Limón De Rene Camacho,186.0,1.0,0.0,1.0,17.87258147559758,1.0,13,1.0,2.0,8.0,2010.0
Move MercyMe,179.0,1.0,0.0,1.0,13.639408022904197,1.0,4,1.0,2.0,7.0,2013.0
Felt Good On My Lips Tim McGraw,238.0,1.0,0.0,1.0,12.35387608129828,1.0,3,1.0,4.0,3.0,2018.0
Victory Trampled by Turtles,233.0,1.0,0.0,1.0,15.326231614456619,1.0,26,1.0,2.0,1.0,2011.0
Spring Wind Jack Johnson,228.0,1.0,0.0,1.0,12.184179735113611,1.0,6,1.0,0.0,7.0,2018.0
Who Knows Who Cares Local Natives,421.0,1.0,0.0,1.0,14.56089576151514,1.0,28,1.0,0.0,2.0,2011.0
Incondicional Prince Royce,213.0,1.0,0.0,1.0,18.05077627447368,1.0,21,1.0,4.0,5.0,2012.0
Amor Prohibido Selena,171.0,1.0,0.0,1.0,19.4971629452893,1.0,45,1.0,3.0,2.0,2009.0
Dirty Dancer Enrique Iglesias Usher,257.0,1.0,0.0,1.0,18.936846963316377,1.0,29,1.0,2.0,6.0,2011.0
Higher Taio Cruz,222.0,1.0,0.0,1.0,17.462479221910037,1.0,15,1.0,1.0,12.0,2010.0
Betrayed (feat. Webbie) Boosie Badazz Webbie,296.0,0.0,0.0,0.0,15.038845304263582,1.0,0,0.0,6.0,2.0,2014.0
Light Up Drake JAY-Z,275.0,1.0,0.0,1.0,14.036898168516466,1.0,9,1.0,1.0,7.0,2018.0
A Candlelit Dinner With Inamorta Asking Alexandria,243.0,0.0,0.0,1.0,14.842717424426729,1.0,18,1.0,2.0,6.0,2011.0
No Lo Beses Alejandro Fernández,198.0,1.0,0.0,1.0,15.836714486030456,1.0,25,1.0,3.0,7.0,2021.0
Revelation Song Phillips Craig & Dean,360.0,0.0,0.0,0.0,16.802621171590822,1.0,1,1.0,4.0,10.0,2009.0
Smoke Stack Stick Figure,215.0,1.0,0.0,1.0,13.190128562259016,1.0,4,1.0,3.0,10.0,2015.0
Lay 'Em Down NEEDTOBREATHE,192.0,1.0,0.0,1.0,15.397482099494708,1.0,19,1.0,4.0,1.0,2010.0
Infinity The xx,314.0,0.0,0.0,0.0,14.517632841522003,1.0,7,1.0,3.0,10.0,2009.0
118 Balazos Valentín Elizalde,177.0,0.0,0.0,0.0,15.822939987333262,1.0,0,0.0,2.0,5.0,2013.0
Insane Eminem,182.0,1.0,0.0,1.0,14.919215191938212,1.0,5,1.0,5.0,7.0,2018.0
James Brown Cage The Elephant,201.0,1.0,0.0,1.0,12.357277562283143,1.0,3,1.0,5.0,9.0,2018.0
90210 Wale,206.0,0.0,0.0,0.0,13.723487370078198,1.0,8,1.0,5.0,10.0,2009.0
They That Wait (feat. John P. Kee) Fred Hammond John P. Kee,634.0,0.0,0.0,0.0,13.213075730657964,1.0,15,1.0,0.0,3.0,2010.0
Exhibit A (Transformations) Jay Electronica,236.0,0.0,0.0,0.0,11.186627296547355,1.0,23,1.0,2.0,5.0,2009.0
Stars The xx,263.0,1.0,0.0,1.0,12.83487861881822,1.0,3,1.0,2.0,1.0,2020.0
Mi Sangre Prisionera Los Tigres Del Norte,217.0,0.0,0.0,1.0,17.050340712961685,1.0,14,1.0,3.0,12.0,2015.0
Another Song About the Weekend A Day To Remember,223.0,1.0,0.0,0.0,14.541495140860448,1.0,5,1.0,3.0,2.0,2011.0
Down To Earth Justin Bieber,246.0,1.0,0.0,1.0,15.478147946865953,1.0,6,1.0,5.0,8.0,2018.0
Rebel Yell Dope,246.0,1.0,0.0,1.0,14.387663991546175,1.0,3,1.0,4.0,10.0,2014.0
Sweet Inspiration The Derek Trucks Band,433.0,0.0,0.0,0.0,10.85191628193809,1.0,4,1.0,1.0,7.0,2011.0
Sexy Robotica Don Omar,276.0,1.0,0.0,1.0,18.35108006636013,1.0,12,1.0,1.0,11.0,2009.0
Magic Selena Gomez,91.0,0.0,0.0,1.0,17.890022939453498,1.0,10,0.0,0.0,10.0,2009.0
Mi Corazon Lloro King Clave,222.0,0.0,0.0,0.0,18.39052124412815,1.0,8,0.0,5.0,9.0,2014.0
The Saltwater Room Owl City,243.0,1.0,0.0,1.0,14.238435682315686,1.0,7,1.0,1.0,7.0,2018.0
Gimme Sympathy Metric,228.0,0.0,0.0,0.0,15.962542988812968,1.0,26,1.0,0.0,3.0,2009.0
My World Kid Cudi Billy Craven,243.0,1.0,0.0,1.0,14.298539611844788,1.0,8,1.0,1.0,7.0,2018.0
Revelacion Danilo Montero,472.0,0.0,0.0,0.0,14.445126176899372,1.0,1,0.0,4.0,11.0,2012.0
Sounds Like Life To Me Darryl Worley,241.0,0.0,0.0,0.0,15.323626455673582,1.0,9,1.0,1.0,6.0,2009.0
Tree Village Dance Gavin Dance,208.0,0.0,0.0,1.0,14.1629771347267,1.0,8,1.0,1.0,9.0,2011.0
Holdin' It Down for the Underground A Day To Remember,205.0,1.0,0.0,0.0,12.644795209039653,1.0,66,1.0,5.0,9.0,2011.0
Welcome to the Family A Day To Remember,180.0,0.0,0.0,0.0,13.774393728317747,1.0,10,1.0,0.0,1.0,2010.0
Uhh Ahh Boyz II Men,231.0,0.0,0.0,0.0,15.333149359571186,1.0,9,1.0,4.0,2.0,2008.0
Good Morning Chamillionaire,214.0,0.0,0.0,1.0,16.671289950915565,1.0,6,1.0,4.0,12.0,2009.0
Pop Champagne (feat. Juelz Santana) - Explicit Album Version Jim Jones Ron Browz Juelz Santana,219.0,0.0,0.0,1.0,14.864425471071113,1.0,10,1.0,5.0,10.0,2010.0
Shake Your Body (Down to the Ground) - Remastered Single Version Michael Jackson The Jacksons,225.0,1.0,0.0,1.0,12.212496965326057,1.0,6,1.0,0.0,2.0,2017.0
Goodbye Kristinia DeBarge,209.0,0.0,0.0,1.0,15.849032498962174,1.0,5,1.0,3.0,11.0,2009.0
My Mom Eminem,320.0,1.0,0.0,1.0,16.017035541949298,1.0,5,1.0,5.0,7.0,2018.0
The Outsiders NEEDTOBREATHE,269.0,1.0,0.0,1.0,14.09612269723169,1.0,34,1.0,1.0,12.0,2013.0
Chelsea The Summer Set,163.0,0.0,0.0,1.0,14.784818697088857,1.0,4,1.0,3.0,11.0,2009.0
Why I Am Dave Matthews Band,245.0,0.0,0.0,1.0,13.950006485275624,1.0,4,1.0,5.0,11.0,2009.0
"La Número 20 Sergio Vega ""El Shaka",176.0,0.0,0.0,1.0,17.3259743075027,1.0,6,1.0,2.0,11.0,2009.0
Smoke & Drive Mike Posner Jackie Chain Big Sean Donnis,225.0,0.0,0.0,0.0,12.113304731428164,1.0,20,1.0,4.0,5.0,2009.0
My Life Would Suck Without You Kelly Clarkson,212.0,0.0,0.0,1.0,18.296474774095334,1.0,31,1.0,5.0,10.0,2009.0
Verano Azul Juan Magán,191.0,0.0,0.0,0.0,16.789060206272502,1.0,21,1.0,6.0,6.0,2009.0
Milk Sweet Trip,266.0,1.0,0.0,1.0,12.259196263852447,1.0,3,1.0,2.0,4.0,2015.0
Chillin Wale Lady Gaga,211.0,0.0,0.0,1.0,16.404553249047257,1.0,4,1.0,3.0,11.0,2009.0
On the Brightside - EP Version Never Shout Never,129.0,0.0,0.0,1.0,16.50875130510628,1.0,27,1.0,1.0,9.0,2009.0
Let's Get Crazy Hannah Montana,173.0,0.0,0.0,1.0,15.988438116674732,1.0,13,1.0,2.0,5.0,2009.0
Music Box Eminem,305.0,1.0,0.0,1.0,15.291794149530503,1.0,5,1.0,5.0,9.0,2018.0
The Harvest Tribal Seeds,314.0,1.0,0.0,0.0,13.585913728972406,1.0,10,0.0,2.0,1.0,2013.0
Te Siento Wisin & Yandel,259.0,1.0,0.0,1.0,19.52515956084381,1.0,11,1.0,4.0,2.0,2010.0
You Used To Hold Me Calvin Harris,216.0,1.0,0.0,1.0,15.666720469733928,1.0,22,1.0,1.0,1.0,2010.0
El Rey Te Mandó Llamar Danny Berrios,275.0,0.0,0.0,0.0,18.13333730749028,1.0,5,1.0,4.0,2.0,2013.0
Shake (Feat. Pitbull) Ying Yang Twins Pitbull,223.0,0.0,0.0,1.0,16.89887882172977,1.0,32,1.0,3.0,6.0,2009.0
How to Save a Life - Live in NYC - 2009 The Fray,291.0,1.0,0.0,1.0,13.014401703888966,1.0,4,1.0,2.0,6.0,2015.0
Your Love Is a Song Switchfoot,262.0,1.0,0.0,0.0,15.681442461554033,1.0,35,1.0,1.0,5.0,2015.0
Te Amo Rihanna,250.0,1.0,1.0,1.0,19.093799360194286,1.0,12,1.0,1.0,6.0,2010.0
Carl Barker Dance Gavin Dance,317.0,0.0,0.0,1.0,14.546231904554785,1.0,4,1.0,4.0,11.0,2010.0
Creepin' (Solo) Chamillionaire Ludacris,295.0,0.0,0.0,0.0,15.728230527874222,1.0,14,1.0,3.0,11.0,2008.0
That Ain't No Way To Go Brooks & Dunn,207.0,0.0,0.0,1.0,16.351746051507938,1.0,20,1.0,5.0,10.0,2009.0
Si No Es Ahora Timbiriche,234.0,1.0,0.0,1.0,16.102752240559678,1.0,3,1.0,5.0,7.0,2018.0
The '59 Sound The Gaslight Anthem,212.0,0.0,0.0,1.0,14.903260396591621,1.0,38,1.0,2.0,10.0,2008.0
Hyyerr Kid Cudi Chip Tha Ripper,213.0,0.0,0.0,0.0,14.885672616364474,1.0,33,1.0,5.0,10.0,2009.0
Break Your Little Heart All Time Low,172.0,0.0,0.0,1.0,15.57158965297019,1.0,5,1.0,1.0,10.0,2011.0
WAIDMANNS HEIL Rammstein,213.0,1.0,0.0,1.0,15.041537570521582,1.0,26,1.0,4.0,10.0,2021.0
Secret Door Arctic Monkeys,224.0,1.0,0.0,1.0,14.67324505243935,1.0,3,1.0,2.0,8.0,2015.0
Do Better Say Anything,232.0,1.0,0.0,1.0,12.955087268095514,1.0,3,1.0,0.0,7.0,2015.0
Fallaste corazon Pedro Infante,258.0,0.0,0.0,0.0,17.196573019126976,1.0,7,1.0,6.0,5.0,2008.0
Live & Learn Crush 40,275.0,0.0,0.0,0.0,16.548310800902073,1.0,63,1.0,2.0,9.0,2007.0
You and I Wilco,207.0,0.0,0.0,0.0,14.855926482543692,1.0,3,1.0,4.0,5.0,2009.0
Energy - Main Final Keri Hilson,204.0,1.0,1.0,1.0,17.592598237142695,1.0,4,1.0,0.0,12.0,2009.0
What Do You Say? Mickey Avalon Andre Legacy Dirt Nasty Cisco Adler,223.0,0.0,0.0,0.0,13.20046265938738,1.0,20,1.0,3.0,9.0,2009.0
All This Time OneRepublic,243.0,1.0,0.0,1.0,13.355332103225127,1.0,6,1.0,6.0,7.0,2018.0
Georgia on My Mind Michael Bublé,189.0,1.0,0.0,1.0,13.706749823664962,1.0,3,1.0,6.0,11.0,2014.0
Just Dance Lady Gaga Colby O'Donis,247.0,1.0,1.0,1.0,19.750584798221414,1.0,10,1.0,2.0,6.0,2009.0
